,cashtag,conversation_parent,conversation_replies,created_at,liked_by_self,official_account,sentiment,sentiment score,source,spans,text,total_likes,clean_text,base_text,POS_VB,POS_VBD,POS_VBG,POS_VBN,POS_VBP,POS_VBZ,POS_VM,=+num,=-num,num%,=+num%,=-num%,$num,word_num,ordinal_num,num-num,num-num%,num-num-num,num/num,num/num/num,only_number,call_+num%,call_-num%,put_+num%,put_-num%,bull,bear,number_of_!,number_of_?,number_of_$,continous_!,continous_?,AFINN_sum_score,AFINN_max_score,AFINN_min_score,AFINN_pos_ratio,AFINN_neg_ratio,BingLiu_pos_ratio,BingLiu_neg_ratio,General_Inquirer_pos_ratio,General_Inquirer_neg_ratio,NRC_Hashtag_sum_score,NRC_Hashtag_max_score,NRC_Hashtag_min_score,NRC_Hashtag_pos_ratio,NRC_Hashtag_neg_ratio,SentiWordNet_sum_score,SentiWordNet_max_score,SentiWordNet_min_score,SentiWordNet_pos_ratio,SentiWordNet_neg_ratio,Avg_TFIDF_1-grams,Avg_TFIDF_2-grams,Avg_TFIDF_3-grams,Avg_TFIDF_4-grams,caps_word,hashtags
332,$FXI,,0,"[3pm,24pm)",0,1,,0.316,stocktwits,['EPS growth is around 12% so far'],"JAPAN EARNINGS: Of the 12% of Topix companies that have reported, the yoy EPS growth is around 12% so far. $ewj $FXI $study $FXY $DXJ",0.166666667,JAPAN EARNINGS: Of the 12% of Topix companies that have reported the yoy EPS growth is around 12% so far $ewj $FXI $study $FXY $DXJ,japan earnings: Of the 12% of topix compani that have report the yoy ep growth is around 12% so far $ewj $FXI $study $FXY $DXJ,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.4,0.4,0,0.04,0,0,0,0,0,-0.74347796,0.080617258,-0.26302678,0.12,0.6,0.375,0.25,0,0.25,0,5.319962667,6.508596237,6.673323267,6.673323267,3,0
333,$FB,,0,"[3pm,24pm)",0,0,,0.342,stocktwits,['easonably priced high growth institutional fave glamour name that is going at least 30% higher'],$FB worst idea of year?  Short a reasonably priced high growth institutional fave glamour name that is going at least 30% higher: FB,0.333333333,$FB worst idea of year? Short a reasonably priced high growth institutional favorite glamour name that is going at least 30% higher: FB,$FB worst idea of year? short a reason price high growth institut favorit glamour name that is go at least 30% higher: FB,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.2,0.4,-0.6,0.086956522,0.043478261,0.086956522,0.043478261,0,0,-0.979932185,0.130164002,-0.297211266,0.130434783,0.695652174,0.125,0.625,-0.625,0.285714286,0.214285714,5.474882701,7.350214008,7.589613999,7.589613999,1,0
334,$NSP,,0,"[0am,9am)",0,1,,0.769,stocktwits,['Bull Of The Day'],Bull Of The Day: Insperity Inc $NSP  http://stks.co/p1fuP,0,Bull Of The Day: Insperity Inc $NSP _url,bull Of the day: insper inc $NSP _url,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.004151962,0.067469379,-0.027472147,0.125,0.375,0,0,0,0,0,4.317215455,6.689920215,7.508520977,7.589613999,0,0
335,$GILD,,0,"[9am,3pm)",0,0,,0.328,stocktwits,"[""Let's go up Gilead""]",$GILD Let&#39;s go up Gilead!  Enough with this movement already!,0,$GILD let us go up Gilead! Enough with this movement already !,$GILD let u go up gilead! enough with thi movement alreadi !,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0.083333333,0,0,0,-0.367448619,0.028025742,-0.113556155,0.166666667,0.666666667,0,0.125,-0.125,0.166666667,0.166666667,5.342190957,7.149523647,7.589613999,7.589613999,0,0
336,$VXX,,0,"[3pm,24pm)",0,0,,-0.374,stocktwits,['European Debt once again Keeps Stocks Down'],StockMasters: European Debt once again Keeps Stocks Down http://stks.co/1Avg &gt; $EUR $SPY $VXX,0,StockMasters: European Debt once again Keeps Stocks Down _url > $EUR $SPY $VXX,stockmasters: european debt onc again keep stock down _url > $EUR $SPY $VXX,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-0.4,0,-0.4,0,0.076923077,0,0.076923077,0,0,-0.427029271,0.104283441,-0.210573663,0.153846154,0.538461538,0.125,0.125,0,0.142857143,0,5.437052023,7.452287463,7.589613999,7.589613999,0,0
337,$SPX,,0,"[9am,3pm)",0,0,,0.342,stocktwits,"['Nice little cup-and-handle shaping up', 'favours a good day for the index']",$ES_F. Nice little cup-and-handle shaping up on the 15-minute. End-of-day $SPY $SPX favours a good day for the index. Will we see a gap open,0,$ES_F Nice little cup-and-handle shaping up on the 15-minute End-of-day $SPY $SPX favors a good day for the index Will we see a gap open,$ES_F nice littl cup-and-handl shape up on the 15-minut end-of-day $SPY $SPX favor a good day for the index will we see a gap open,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1.6,0.6,0,0.12,0,0.08,0,0,0,-0.080548059,0.272576292,-0.071206145,0.2,0.6,0.375,0.75,-0.375,0.333333333,0.166666667,5.066707602,6.600367067,7.031135163,7.184148891,0,0
338,$LC,1,0.033333333,"[3pm,24pm)",0,0,,0.058,stocktwits,['bail out'],$LC in deal with $NBG to bail out Greece,0,$LC in deal with $NBG to bail out Greece,$LC in deal with $NBG to bail out greec,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-0.343298042,0.013217078,-0.103176251,0.111111111,0.666666667,0.125,0.125,0,0.25,0,4.740398385,7.136201879,7.184148891,7.184148891,0,0
339,$S,,0,"[3pm,24pm)",0,1,,0.211,stocktwits,"['CFO Sees Profitability From', 'Cash Flow Positive From']",$S Sprint CFO Sees Profitability From Lightsquared Upon GPS Clearance; Network Vision Cash Flow Positive From 2014,0,$S Sprint CFO Sees Profitability From Lightsquared Upon GPS Clearance Network Vision Cash Flow Positive From 2014,$S sprint cfo see profit from lightsquar upon gp clearanc network vision cash flow posit from 2014,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6,0.4,0,0.117647059,0,0.058823529,0,0,0,-0.306899177,0.184693101,-0.117154522,0.176470588,0.588235294,0.75,0.75,0,0.090909091,0,7.130301348,7.560652206,7.589613999,7.589613999,2,0
340,$AAPL,,0,"[3pm,24pm)",0,0,Bullish,0.269,stocktwits,['Price Target Raised'],$AAPL Apple (AAPL) Price Target Raised to $112 at BTIG,0,$AAPL Apple (APL) Price Target Raised to $112 at BTIG,$AAPL appl (apl) price target rais to $112 at btig,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-0.348141997,0.048231956,-0.12504325,0.1,0.6,0,0,0,0,0,5.356347216,7.400791736,7.589613999,7.589613999,2,0
341,$IBIO,,0,"[3pm,24pm)",0,0,,0.309,stocktwits,['is up 19%'],$PLX funny thing is $IBIO is up 19% AH on $PLX approval!,0,$PLX funny thing is $IBIO is up 19% AH on $PLX approval !,$PLX funni thing is $IBIO is up 19% AH on $PLX approv !,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1.2,0.8,0,0.153846154,0,0.076923077,0.076923077,0,0,-0.345304823,0.120476092,-0.142204692,0.076923077,0.692307692,0.75,0.5,0,0.6,0,5.445202846,6.956003835,7.099011287,7.184148891,1,0
342,$SAN,1,0.033333333,"[3pm,24pm)",0,0,,0.316,stocktwits,['Downbeaten stocks may be ripe for buys'],Downbeaten stocks may be ripe for buys:  $SAN $VALE $AA $KMP $WPRT $CREE,0,Downbeaten stocks may be ripe for buys: $SAN $VALE $AA $KMP $WPRT $CREE,downbeaten stock may be ripe for buys: $SAN $VALE $AA $KMP $WPRT $CREE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,-0.176527576,0.024565774,-0.092519549,0.076923077,0.307692308,0.375,0.25,0,0.666666667,0,4.94872011,6.497024885,6.673323267,6.673323267,0,0
343,$AAPL,,0,"[0am,9am)",0,0,Bearish,0.035,stocktwits,['Strictly day trading this one long and short off 5 minute'],$AAPL http://stks.co/WoJ Strictly day trading this one long and short off 5 minute - hit 50 day and bounced off today,0,$AAPL _url Strictly day trading this one long and short off 5 minute - hit 50 day and bounced off today,$AAPL _url strictli day trade thi one long and short off 5 minut - hit 50 day and bounc off today,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.047619048,0,0,-0.318317071,0.078679676,-0.19244343,0.380952381,0.571428571,-0.5,0.125,-0.625,0.1,0.1,5.597506928,7.312409552,7.589613999,7.589613999,0,0
344,$MSFT,,0,"[3pm,24pm)",0,0,,0.444,stocktwits,"['Long', 'favorite covered call', 'double dip dividend play.', 'touting']",MT @TheAcsMan Amazing seeing everyone suddenly touting $MSFT. Long been favorite covered call &amp; double dip dividend play.,0,MT Amazing seeing everyone suddenly touting $MSFT Long been favorite covered call & double dip dividend play .,MT amaz see everyon suddenli tout $MSFT long been favorit cover call & doubl dip dividend play .,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0.8,-0.4,0.111111111,0.055555556,0.111111111,0,0,0,0.09563352,0.237976611,-0.111203377,0.388888889,0.5,0.375,0.25,0,0.181818182,0,6.034005774,7.482179899,7.589613999,7.589613999,1,0
345,$TZOO,,0,"[3pm,24pm)",0,0,,0.308,stocktwits,"['close above 28.64', 'we are ready to rock and roll']",$TZOO a close above 28.64 and we are ready to rock and roll,0.166666667,$TZOO a close above 28.64 and we are ready to rock and roll,$TZOO a close abov 28.64 and we are readi to rock and roll,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.076923077,0,0,0,-0.168362051,0.024565774,-0.075081309,0.384615385,0.461538462,0.125,0.125,0,0.2,0,5.261751782,7.084214017,7.502970601,7.589613999,0,0
346,$UGAZ,,0,"[9am,3pm)",0,0,,-0.237,stocktwits,['Will this cold put a dent in the massive horizontal rig production'],$UGAZ Will this cold put a dent in the massive horizontal rig production. Who knows  http://stks.co/p1V6P,0.333333333,$UGAZ Will this cold put a dent in the massive horizontal rig production Who knows _url,$UGAZ will thi cold put a dent in the massiv horizont rig product who know _url,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.2,0,-0.2,0,0.0625,0,0.125,0,0,-0.416441769,0.07937167,-0.148709432,0.25,0.625,-0.75,0,-0.75,0,0.111111111,5.48267269,7.373970893,7.589613999,7.589613999,0,0
347,$SSRI,,0,"[3pm,24pm)",0,0,,0.394,stocktwits,"['Long', 'look like a 5-10% run awaits']","Lots of metal stocks look like a 5-10% run awaits. Long $SSRI,$PAAS and $NEM but most high quality names should go if metal prices cooperate",0,Lots of metal stocks look like a 5-10% run awaits Long $SSRI PAAS and $NEM but most high quality names should go if metal prices cooperate,lot of metal stock look like a 5-10% run await long $SSRI paa and $NEM but most high qualiti name should go if metal price cooper,1,0,0,0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.2,0.4,-0.2,0.038461538,0.038461538,0.038461538,0,0,0,-0.719119784,0.110234586,-0.162826102,0.230769231,0.615384615,0,0.375,-0.25,0.083333333,0.166666667,5.415447339,6.847225211,6.896466818,6.896466818,1,0
348,$CMI,,0,"[3pm,24pm)",0,0,,0,stocktwits,"['Over the TL it can go to 114, below it can go to 90.']","$CMI http://stks.co/zMd Decision time. Over the TL it can go to 114, below it can go to 90.",0,$CMI _url Decision time Over the TL it can go to 14 below it can go to 90 .,$CMI _url decis time over the TL it can go to 14 below it can go to 90 .,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.045117985,0,-0.130302401,0,0.894736842,0,0,0,0,0,5.985013202,9.396747657,8.969543817,8.279578908,1,0
349,$BSMX,,0,"[9am,3pm)",0,0,,0.417,stocktwits,['accumulating more $BSMX on any pullback'],"Plan for rest of week - Holding $CELG $RIMM with stops, accumulating more $BSMX on any pullback..",0,Plan for rest of week - Holding $CELG $RIMM with stops accumulating more $BSMX on any pulback ..,plan for rest of week - hold $CELG $RIMM with stop accumul more $BSMX on ani pulback,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-0.2,0,-0.2,0,0.058823529,0,0,0,0,-0.22282195,0.029963324,-0.10649782,0.176470588,0.529411765,0,0,0,0,0,5.137406015,7.112228373,7.184148891,7.184148891,0,0
350,$QIHU,0,0.083333333,"[9am,3pm)",0,0,,0.236,stocktwits,['then trail up.'],$QIHU stop of 61.03 could be used and then trail up.,0,$QIHU stop of 61.03 could be used and then trail up .,$QIHU stop of 61.03 could be use and then trail up .,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.2,0,-0.2,0,0.083333333,0,0,0,0,-0.462805342,0.015569857,-0.127811224,0.083333333,0.75,0.125,0.125,0,0.166666667,0,4.770055552,7.287067983,7.589613999,7.589613999,0,0
351,$BBRY,,0,"[0am,9am)",0,0,Bullish,0.036,stocktwits,['yet not that much (price) has changed'],$BBRY  Certainly getting a lot more attention recently yet not that much (price) has changed.  Posted this Jan. 12th http://stks.co/s9Mc,0,$BBRY Certainly getting a lot more attention recently yet not that much (price) has changed Posted this january 12th _url,$BBRY certainli get a lot more attent recent yet not that much (price) ha chang post thi januari 12th _url,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.100477476,0,-0.25430766,0,0.85,0.25,0.25,-0.625,0.333333333,0.083333333,5.329339796,7.48166269,7.589613999,7.589613999,0,0
352,$WM,,0,"[3pm,24pm)",0,1,,0.433,stocktwits,['stocks insiders are bullish on'],11 industrial-goods stocks insiders are bullish on http://stks.co/ep7 $cat $ba $hon $emr $itw $wm $noc $etn $ph $rsg $fast,0,11 industrial-gods stocks insiders are bullish on _url $cat $ba $hon $emr $itw $wm $noc $etn $ph $rsg $fast,11 industrial-god stock insid are bullish on _url $cat $ba $hon $emr $itw $wm $noc $etn $ph $rsg $fast,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0.052631579,0,0,0,-0.087467995,0.024565774,-0.075081309,0.052631579,0.157894737,0.625,0.5,0,0.5,0,4.507663066,6.350883246,6.49100171,6.49100171,0,0
353,$IWM,,0,"[9am,3pm)",0,1,,-0.443,stocktwits,['Markets Are Still Acting Weak'],RT @alphatrends VMarkets Are Still Acting Weak http://stks.co/1agn  $SPY $QQQ $XLF $SMH $IWM,0,VMarkets Are Still Acting Weak _url $SPY $QQQ $XLF $SMH $IWM,vmarket are still act weak _url $SPY $QQQ $XLF $SMH $IWM,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,-0.4,0,-0.4,0,0.090909091,0,0.090909091,0,0,-0.614559546,0,-0.230226282,0,0.454545455,0,0.125,-0.125,0.333333333,0.333333333,4.767945879,6.579322541,6.673323267,6.673323267,1,0
354,$TSLA,,0,"[3pm,24pm)",0,0,,0.346,stocktwits,['S1 above gap. keeping an eye on S2'],$TSLA gyrating @ S1 above gap. keeping an eye on S2 http://stks.co/jQfB,0,$TSLA gyrating @ S1 above gap keeping an eye on S2 _url,$TSLA gyrat @ S1 abov gap keep an eye on S2 _url,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.300532835,0.01197149,-0.071206145,0.083333333,0.666666667,0.125,0.125,0,0.25,0,5.218014597,7.333648361,7.589613999,7.589613999,0,0
355,$CNDO,,0,"[3pm,24pm)",0,0,,-0.503,stocktwits,['shorts likely to take profits into close'],"$CNDO 21% short float, shorts likely to take profits into close",0,$CNDO 21% short float shorts likely to take profits into close,$CNDO 21% short float short like to take profit into close,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.522593592,0.080617258,-0.223306346,0.090909091,0.818181818,0.5,0.5,0,0.142857143,0,5.235354194,7.314960927,7.589613999,7.589613999,0,0
356,$GS,,0,"[3pm,24pm)",0,0,,-0.093,stocktwits,['I see no reason to sell yet'],"$GS -2.86% new 88.69 lows. $90 puts +60%, 2.46, now deep in the money: http://stks.co/1Elu, I see no reason to sell yet",0.166666667,$GS -2.86% new 88.69 lows $90 puts +60% 2.46 now deep in the money: _url I see no reason to sell yet,$GS -2.86% new 88.69 low $90 put +60% 2.46 now deep in the money: _url I see no reason to sell yet,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,-0.2,0,-0.2,0,0.045454545,0,0,0,0,-0.578991073,0.068576569,-0.156321362,0.136363636,0.545454545,0.75,0.375,0,0.333333333,0,4.631670725,7.096033466,7.589613999,7.589613999,0,0
357,$CAT,,0,"[3pm,24pm)",0,0,,0.135,stocktwits,['Keeping my stops a bit on the tight side'],"RT @abdulalikon $CAT http://stks.co/Z67 Target 85, perhaps I&#39;m too optimistic. Keeping my stops a bit on the tight side...90-95..Nov.",0,$CAT _url Target 85 perhaps I am too optimistic Keeping my stops a bit on the tight side .90-95 november,$CAT _url target 85 perhap I am too optimist keep my stop a bit on the tight side .90-95 novemb,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2,0.4,-0.2,0.05,0.05,0.05,0,0,0,-0.482250363,0.073143727,-0.12504325,0.2,0.65,0.75,0.625,-0.125,0.272727273,0.181818182,5.49606353,7.387241617,7.589613999,7.589613999,0,0
358,$HSC,,0,"[3pm,24pm)",0,1,,0.497,stocktwits,"['Receives 7-Year, $50M Contract']","$HSC Receives 7-Year, $50M Contract at New Saudi Arabian Steel Mill",0,$HSC Receives 7-Year $50M Contract at New Saudi Arabian Steel Mill,$HSC receiv 7-year $50M contract at new saudi arabian steel mill,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-0.212580444,0.080617258,-0.155075773,0.272727273,0.454545455,0.25,0.25,0,0.166666667,0,6.288355621,7.589613999,7.589613999,7.589613999,0,0
359,$SSYS,,0,"[9am,3pm)",0,0,,-0.453,stocktwits,['splat! poor Q1 orders'],$SSYS splat! poor Q1 orders?,0,$SSYS splat! poor Q1 orders ?,$SSYS splat! poor Q1 order ?,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-0.4,0,-0.4,0,0.166666667,0,0.166666667,0,0,-0.62936821,0,-0.420386132,0,0.5,-0.75,0,-0.75,0,0.5,7.454458963,7.589613999,7.589613999,,0,0
360,$GST,,0,"[3pm,24pm)",0,1,,-0.42,stocktwits,"['With Oil Prices Down further, Oil Stocks Looking Less Cheap']","With Oil Prices Down further, Oil Stocks Looking Less Cheap http://stks.co/a1RKF $AREX $CPE $CRZO $OIL $GST $NBL $OAS $OXY",0,With Oil Prices Down further Oil Stocks Looking Less Cheap _url $AREX $CPE $CRZO $OIL $GST $NBL $OAS $OXY,with oil price down further oil stock look less cheap _url $AREX $CPE $CRZO $OIL $GST $NBL $OAS $OXY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.052631579,0,0,-0.375337347,0.038405647,-0.157013355,0.210526316,0.315789474,-0.25,0.125,-0.25,0.25,0.375,5.251469273,6.874152463,6.896466818,6.896466818,0,0
361,$ERO,,0,"[9am,3pm)",0,0,,0.259,stocktwits,['Finding Support'],EUR/USD Finding Support Near 1.10 Level $ERO $UUP $UDN $FXE  http://stks.co/b29eU,0,EUR/USD Finding Support Near 1.10 Level $ERO $UUP $UDN $FXE _url,eur/usd find support near 1.10 level $ERO $UUP $UDN $FXE _url,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0.4,0.4,0,0.090909091,0,0.090909091,0,0,0,-0.257283233,0,-0.097363504,0,0.363636364,-0.25,0,-0.25,0,0.333333333,5.614073787,6.896466818,6.896466818,6.896466818,2,0
362,$OCN,,0,"[3pm,24pm)",0,0,Bullish,0,stocktwits,[''],"$OCN huge blocks now 11,500 @7.92",0,"$OCN huge blocks now 1,50 .92","$OCN huge block now 1,50 .92",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.2,-0.2,0.166666667,0.166666667,0,0,0,0,-0.015985053,0.024842571,-0.039236039,0.166666667,0.333333333,-0.125,0,-0.125,0,0.333333333,6.224832478,7.589613999,7.589613999,,0,0
363,$INO,,0,"[3pm,24pm)",0,0,Bullish,0.406,stocktwits,[''],"$INO Institutional ownership up 30.74% Q/Q, with 5,992,420 net purchase http://stks.co/f2gSe",0.166666667,"$INO Institutional ownership up 30.74% Q/Q with 5,92,420 net purchase _url","$INO institut ownership up 30.74% q/q with 5,92,420 net purchas _url",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.613313958,0.013217078,-0.454709017,0.181818182,0.272727273,0,0,0,0,0,5.138691291,7.474089469,7.589613999,7.589613999,0,0
364,$AAPL,,0,"[3pm,24pm)",0,0,,-0.37,stocktwits,"['wants lower', 'up waves getting smaller']",$AAPL wants lower. up waves getting smaller on the 2 min,0,$AAPL wants lower up waves getting smaller on the 2 minute,$AAPL want lower up wave get smaller on the 2 minut,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.315341499,0.231056674,-0.135699952,0.090909091,0.909090909,-0.25,0.25,-0.375,0.285714286,0.285714286,5.203142192,7.12092599,7.458715323,7.589613999,0,0
365,$AVGO,,0,"[3pm,24pm)",0,0,,0.597,stocktwits,"['great growth stk & also raised dividend', 'clearly a great investment']",$AVGO great growth stk &amp;  also raised dividend . clearly a great investment http://stks.co/r2F3h,0,$AVGO great growth stk & also raised dividend clearly a great investment _url,$AVGO great growth stk & also rais dividend clearli a great invest _url,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.8,0.6,0,0.307692308,0,0.230769231,0,0,0,0.066016193,0.159366134,-0.180264342,0.384615385,0.384615385,0,0,0,0,0,6.36855767,7.589613999,7.589613999,7.589613999,0,0
366,$SINA,,0,"[3pm,24pm)",0,1,,-0.524,stocktwits,['trying to drag $bidu with it.'],$sina trying to drag $bidu with it.,0,$sina trying to drag $bidu with it .,$sina tri to drag $bidu with it .,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-0.2,0,-0.2,0,0.125,0,0.125,0,0,-0.308629161,0.013632275,-0.17279081,0.25,0.5,-0.25,0,-0.25,0,0.5,4.54281828,6.909495819,7.184148891,7.184148891,0,0
367,$FRPT,,0,"[3pm,24pm)",0,0,,-0.315,stocktwits,['60% short interest or not'],"$FRPT this could be in teens again in one trading day, 60% short interest or not",0,$FRPT this could be in teens again in one trading day 60% short interest or not,$FRPT thi could be in teen again in one trade day 60% short interest or not,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.2,0,0.0625,0,0,0,0,0,-0.947546883,0.073420525,-0.19244343,0.0625,0.875,-0.5,0.125,-0.625,0.125,0.125,4.921302004,7.270568685,7.55582524,7.589613999,0,0
368,$PCYC,,0,"[3pm,24pm)",0,1,,-0.351,stocktwits,['The momo leaders are taken down one by one'],"The momo leaders are taken down one by one. Look at $PCYC, which was the best performer last year http://stks.co/p6GE",0,The momo leaders are taken down one by one Look at $PCYC which was the best performer last year _url,the momo leader are taken down one by one look at $PCYC which wa the best perform last year _url,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6,0.6,0,0.05,0,0.05,0,0,0,-0.318386271,0.176665975,-0.075081309,0.15,0.7,0.625,0.75,-0.25,0.3,0.2,5.556387197,7.259897655,7.589613999,7.589613999,0,0
369,$FREE,,0,"[3pm,24pm)",0,0,,-0.385,stocktwits,['Stochastic Overbought'],End Of Day Scan: Stochastic Overbought $JDST $FREE $BLRX $LPG $AFSI $DVAX $HDGE $AHT $ALR $ASMB  www.dailystockplays.com,0,End Of Day Scan: Stochastic Overbought $JDST $FREE $BLRX $LPG $AFSI $DVAX $HDGE $AHT $ALR $ASMB _url,end Of day scan: stochast overbought $JDST $FREE $BLRX $LPG $AFSI $DVAX $HDGE $AHT $ALR $ASMB _url,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.030101723,0.073420525,-0.022074597,0.058823529,0.117647059,0,0,0,0,0,4.297301999,5.400186983,5.481971836,5.554535114,0,0
370,$XRS,,0,"[3pm,24pm)",0,0,,-0.339,stocktwits,['new squeeze plays'],new squeeze plays #stocks http://stks.co/t0nzL $XRS $SWKS $PCRX,0,new squeeze plays #stocks _url $XRS $SWKS $PCRX,new squeez play #stock _url $XRS $SWKS $PCRX,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.046847969,0.053075912,-0.017230641,0.25,0.125,0.375,0.375,0,0.333333333,0,4.695207967,6.896466818,6.896466818,6.896466818,0,1
371,$MGM,,0,"[9am,3pm)",0,1,,-0.49,stocktwits,['Active puts'],Active puts @ CBOE; $AAPL 9/27/13 480 $LAMR Oct 43 &amp; Jan 37 $MGM Jan15 10,0,Active puts @ CBOE $AAPL 9/27/13 480 $LAMR Oct 43 & Jan 37 $MGM Jan15 10,activ put @ cboe $AAPL 9/27/13 480 $LAMR oct 43 & jan 37 $MGM jan15 10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0.2,0.2,0,0.0625,0,0,0,0,0,-0.329665767,0.076465297,-0.100269878,0.125,0.5,0.375,0.375,0,0.25,0,6.79181719,7.589613999,7.589613999,7.589613999,1,0
