,index,cashtag,conversation_parent,conversation_replies,created_at,liked_by_self,official_account,sentiment,sentiment score,source,spans,text,total_likes,clean_text,base_text,POS_VB,POS_VBD,POS_VBG,POS_VBN,POS_VBP,POS_VBZ,POS_VM,+num,-num,num%,+num%,-num%,$num,word_num,ordinal_num,num-num,num-num%,num-num-num,num/num,num/num/num,only_number,call_+num%,call_-num%,put_+num%,put_-num%,bull,bear,number_of_!,number_of_?,number_of_$,continous_!,continous_?,AFINN_sum_score,AFINN_max_score,AFINN_min_score,AFINN_pos_ratio,AFINN_neg_ratio,BingLiu_pos_ratio,BingLiu_neg_ratio,General_Inquirer_pos_ratio,General_Inquirer_neg_ratio,NRC_Hashtag_sum_score,NRC_Hashtag_max_score,NRC_Hashtag_min_score,NRC_Hashtag_pos_ratio,NRC_Hashtag_neg_ratio,SentiWordNet_sum_score,SentiWordNet_max_score,SentiWordNet_min_score,SentiWordNet_pos_ratio,SentiWordNet_neg_ratio,Avg_TFIDF_1-grams,Avg_rf_1-grams,Avg_TFIDF_2-grams,Avg_rf_2-grams,Avg_TFIDF_3-grams,Avg_rf_3-grams,Avg_TFIDF_4-grams,Avg_rf_4-grams,W2V_50_Means,GloVe40_Means
277,282,$NEON,,0.0,"[3pm,24pm)",0.0,0.0,,0.43,stocktwits,['oversold'],$NEON oversold,0.0,$NEON oversold,$NEON oversold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.673323267171493,1.791759469228055,,,,,,,26,3
278,283,$NFLX,,0.0,"[9am,3pm)",0.0,0.0,,-0.341,stocktwits,['double top reject'],"Key price to watch in $NFLX, off the previous double top reject, 218.23 http://stks.co/sIYn",0.0,Key price to watch in $NFLX off the previous double top reject 218.23 _url,key price to watch in $NFLX off the previou doubl top reject 218.23 _url,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.19999999999999996,0.3999999999999999,-0.19999999999999996,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,-0.4715936613383164,0.04989274098678287,-0.24461974949830456,0.21428571428571427,0.5714285714285714,-0.125,0.25,-0.5,0.2857142857142857,0.14285714285714285,4.777995997328581,1.2808721565357455,7.38615521978597,1.1914896748073807,7.589613999045649,1.0986122886681096,7.589613999045649,1.0986122886681098,23,9
279,284,$AAPL,,0.0,"[9am,3pm)",0.0,0.0,,0.47,stocktwits,"['Added.', 'Bounce off of', 'for ride to']",Added. Cost now at 1.54. Bounce off of Put OI &amp; S1 pivot. @moteltan BTO $AAPL Apr 27 2012 605.0 Calls @ 1.66 for ride to 609 ish.,0.0,Added Cost now at 1.54 Bounce off of Put OI & S1 pivot BTO $AAPL Apr 27 2012 605.0 Calls @ 1.66 for ride to 609 ish .,ad cost now at 1.54 bounc off of put OI & S1 pivot bto $AAPL apr 27 2012 605.0 call @ 1.66 for ride to 609 ish .,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7187045879177928,0.1766659746730328,-0.17237561414435,0.21428571428571427,0.5714285714285714,0.125,0.125,0.0,0.125,0.0,5.523301639143319,1.3658502095291214,7.394242884720089,1.170532806781055,7.56258299183844,1.1177910934982285,7.589613999045651,1.0986122886681096,28,9
280,285,$GS,,0.0,"[3pm,24pm)",0.0,0.0,,0.316,stocktwits,['Dividend Hike Green Light'],"PNC, Goldman Sachs Receive Dividend Hike Green Light (But Don&#39;t Act): http://stks.co/2pa7 $PNC $GS",0.0,PNC Goldman Sachs Receive Dividend Hike Green Light (But do not Act): _url $PNC $GS,pnc goldman sach receiv dividend hike green light (but do not act): _url $PNC $GS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4573385924849499,0.10732821258044423,-0.22330634558162066,0.2,0.4,-0.625,0.0,-0.625,0.0,0.14285714285714285,5.66188705044785,1.5621199330927877,6.913356158076642,1.438401962934645,7.184148890937482,1.3862943611198906,7.184148890937483,1.3862943611198906,12,21
281,286,$BNFT,,0.0,"[3pm,24pm)",0.0,0.0,Bullish,0.322,stocktwits,['I am excited about all these plays'],$ECOM $BNFT $CSOD $CVT I am excited about all these plays,0.0,$ECOM $BNFT $CSOD $CVT I am excited about all these plays,$ECOM $BNFT $CSOD $CVT I am excit about all these play,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.6000000000000001,0.6000000000000001,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,-0.3514635665351883,0.0503079371669779,-0.14414227389108025,0.09090909090909091,0.5454545454545454,0.0,0.125,-0.125,0.3333333333333333,0.3333333333333333,5.386295490354173,1.4635609624400852,7.081983766184285,1.4673873827415236,7.184148890937483,1.3862943611198906,7.184148890937483,1.3862943611198906,17,39
282,287,$SPY,,0.0,"[9am,3pm)",0.0,0.0,,-0.376,stocktwits,['commodity weakness'],Monday commodity weakness a staple in 2013 right along with the consumer/smallcap multiple expansion algo. $SPY,0.0,Monday commodity weakness a staple in 2013 right along with the consumer/smalcap multiple expansion algo $SPY,monday commod weak a stapl in 2013 right along with the consumer/smalcap multipl expans algo $SPY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.4,0.0,-0.4,0.0,0.0625,0.0625,0.0625,0.0,0.0,-0.0417272161096125,0.07521970797868649,-0.09127396027956547,0.375,0.4375,-0.375,0.0,-0.375,0.0,0.14285714285714285,6.1529525307172435,1.2673465687268055,7.398467333677342,1.1690961911199675,7.58961399904565,1.0986122886681096,7.58961399904565,1.0986122886681096,6,16
283,288,$EBAY,,0.0,"[0am,9am)",0.0,0.0,,0.452,stocktwits,['had a nice breakout of the recent consolidation'],$EBAY had a nice breakout of the recent consolidation. Congrats to those who had it. http://stks.co/2TAd,0.0,$EBAY had a nice breakout of the recent consolidation Congrats to those who had it _url,$EBAY had a nice breakout of the recent consolid congrat to those who had it _url,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.6000000000000001,0.0,0.125,0.0,0.0625,0.0,0.0,0.0,-0.3154798975849429,0.1571517542038614,-0.12988720503771367,0.1875,0.625,1.375,0.875,0.0,0.5,0.0,5.175454305062602,1.6496014857365489,7.278105639939441,1.1765829868092417,7.58961399904565,1.0986122886681096,7.58961399904565,1.0986122886681096,23,16
284,289,$GS,,0.0,"[3pm,24pm)",0.0,0.0,,-0.541,stocktwits,['sells flat..I am out..'],$GS sells flat..I am out..,0.0,$GS sells flat I am out ..,$GS sell flat I am out,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05266071552141749,0.08366203030932118,-0.06539339838073488,0.3333333333333333,0.5,0.25,0.125,0.0,0.5,0.0,5.785574330483855,1.4696339454555765,7.358564938859,1.2688874965901065,7.589613999045648,1.0986122886681098,7.589613999045648,1.0986122886681098,23,39
285,290,$XOM,,0.0,"[3pm,24pm)",0.0,0.0,,0.27899999999999997,stocktwits,['reserves are in decline'],Headline should read: &quot;Saudi&#39;s are in capable of increasing oil capacity because reserves are in decline.&quot; http://stks.co/Xwy $XOM $CHK $BP,0.0,Headline should read: Saudi's are in capable of increasing oil capacity because reserves are in decline _url $XOM $CHK $BP,headlin should read: saudi' are in capabl of increas oil capac becaus reserv are in declin _url $XOM $CHK $BP,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.19999999999999996,0.19999999999999996,0.0,0.05,0.0,0.05,0.05,0.0,0.0,-1.0555670887827837,0.038405646668050686,-0.3006712338246489,0.05,0.65,1.125,0.875,-0.125,0.4444444444444444,0.1111111111111111,6.0441917070008815,1.658600247362198,7.663092150333314,1.532775999608972,7.1841488909374815,1.3862943611198906,7.1841488909374815,1.3862943611198906,6,12
286,291,$IWM,,0.0,"[3pm,24pm)",0.0,0.0,,-0.03,stocktwits,['this pull back of'],"$IWM,this pull back of 2.94 is similar to last 4....2.86,2.82,2.73 and 2.62=bullish if LOD holds",0.0,"$IWM his pull back of 2.94 is similar to last 4 2.86,2.82,2.73 and 2.62=bulish if LOD holds","$IWM hi pull back of 2.94 is similar to last 4 2.86,2.82,2.73 and 2.62=bulish if lod hold",0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5725555324891018,0.015569856757317702,-0.11507854127742023,0.11764705882352941,0.5882352941176471,0.0,0.125,-0.25,0.3333333333333333,0.16666666666666666,5.237889273346459,1.282562178216485,7.555825240036636,1.0986122886681096,7.58961399904565,1.0986122886681096,7.589613999045649,1.0986122886681096,23,38
287,292,$MELI,,0.0,"[3pm,24pm)",0.0,0.0,,0.452,stocktwits,['biggest St50 gainers'],"RT @StockTwits50 In a mostly red tape this morning, biggest St50 gainers are $MELI $PKT $SWI",0.16666666666666666,In a mostly red tape this morning biggest St50 gainers are $MELI $PKT $SWI,In a mostli red tape thi morn biggest st50 gainer are $MELI $PKT $SWI,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2118192512628887,0.0703757525430766,-0.09916268770327319,0.14285714285714285,0.5,0.25,0.125,0.0,0.2857142857142857,0.0,5.393799185217966,1.7199159805836142,7.2738979185071155,1.271899083808096,7.589613999045647,1.0986122886681098,7.589613999045647,1.0986122886681098,35,16
288,293,$GLD,,0.0,"[3pm,24pm)",0.0,0.0,,-0.501,stocktwits,['Bears Take a Clear Near Term Advantage'],Crude Oil Bears Take a Clear Near Term Advantage &gt; http://stks.co/1bfD $USO $GLD $GDX $SPY,0.0,Crude Oil Bears Take a Clear Near Term Advantage > _url $USO $GLD $GDX $SPY,crude oil bear take a clear near term advantag > _url $USO $GLD $GDX $SPY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.5999999999999999,0.3999999999999999,0.0,0.13333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,-0.33568611168777296,0.10428344059234651,-0.11327935782990795,0.2,0.5333333333333333,1.0,0.625,-0.125,0.2857142857142857,0.14285714285714285,5.502528313671527,1.4177114053127207,6.8457836799721825,1.6094379124341003,6.896466818485704,1.6094379124341,6.896466818485703,1.6094379124341003,33,25
289,294,$CS,,0.0,"[3pm,24pm)",0.0,0.0,,0.2,stocktwits,"[""today's bull flag""]",today&#39;s bull flags http://stks.co/aVs5 #stocks $$  $OSTK $IVC $CS,0.0,today's bull flags _url #stocks $$$OSTK $IVC $CS,today' bull flag _url #stock $$$OSTK $IVC $CS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08414642585288223,0.0,-0.056674278596636984,0.0,0.25,0.0,0.0,0.0,0.0,0.0,4.4691870401879905,1.9127562672363234,6.8964668184857025,1.6094379124341003,6.8964668184857025,1.6094379124341003,6.8964668184857025,1.6094379124341003,47,21
290,295,$AMZN,,0.0,"[3pm,24pm)",0.0,0.0,,-0.621,stocktwits,['Would short $AMZN on any rally'],Would short $AMZN on any rally,0.0,Would short $AMZN on any rally,would short $AMZN on ani ralli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25832122344474473,0.0,-0.10649782022005405,0.0,0.8333333333333334,-0.625,0.0,-0.625,0.0,0.5,4.546832521471288,1.6184534431574373,7.314960926878621,1.2424533248940002,7.589613999045649,1.0986122886681098,7.589613999045648,1.0986122886681098,44,35
291,296,$CAT,,0.0,"[9am,3pm)",0.0,0.0,,0.586,stocktwits,['$CAT +5.10%'],"$CAT +5.10%, $RIO +4.54%, $FCX +3.53%, $FXI +2.93%, $BHP +3.04%, $YHOO +2.61%, $X +2.27%, $SLW +1.68%, $HAL +1.49%, $MCP +1.56% $NFLX +1.42%",0.0,$CAT +5.10% $RIO +4.54% $FCX +3.53% $FXI +2.93% $BHP +3.04% $YHOO +2.61% $X +2.27% $SLW +1.68% $HAL +1.49% $MCP +1.56% $NFLX 42 %,$CAT +5.10% $RIO +4.54% $FCX +3.53% $FXI +2.93% $BHP +3.04% $YHOO +2.61% $X +2.27% $SLW +1.68% $HAL +1.49% $MCP +1.56% $NFLX 42 %,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23749221507162144,0.0,-0.1628261019998617,0.0,0.08695652173913043,0.0,,,0.0,0.0,,,,,,,,,26,10
292,297,$CNP,,0.0,"[3pm,24pm)",0.0,0.0,Bullish,0.361,stocktwits,['Sell Short Position on'],"$CNP Sell Short Position on CNP,...Closed for Profit $ 59,367.00 (7.75%) http://stks.co/ghjc",0.0,"$CNP Sell Short Position on CNP Closed for Profit $59,367.00 (7.75%) _url","$CNP sell short posit on cnp close for profit $59,367.00 (7.75%) _url",0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3255138052729917,0.0,-0.156321361843471,0.0,0.5,0.0,0.0,0.0,0.0,0.0,4.621151926367572,1.5571707208248649,7.488247722018607,1.1345725477245825,7.589613999045647,1.0986122886681098,7.589613999045647,1.0986122886681098,35,35
293,298,$LF,,0.0,"[3pm,24pm)",0.0,0.0,,-0.48200000000000004,stocktwits,['damn me and low priced stocks'],they&#39;re usually cheap for a reason RT @howardlindzon my dog of the last few months...$LF damn me and low priced stocks,0.0,they are usually cheap for a reason RT my dog of the last few months LF damn me and low priced stocks,they are usual cheap for a reason RT my dog of the last few month LF damn me and low price stock,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,0.0,-0.8,0.0,0.045454545454545456,0.0,0.09090909090909091,0.0,0.0,-1.20697529582728,0.08061725832122346,-0.15770534911078826,0.22727272727272727,0.7727272727272727,-0.625,0.125,-0.25,0.08333333333333333,0.25,5.322604819266058,1.303258305858016,7.249912673362958,1.178061449705024,7.55313256848986,1.1137534503760986,7.589613999045647,1.09861228866811,6,6
294,300,$QQQ,,0.0,"[3pm,24pm)",0.0,0.0,,-0.541,stocktwits,"['SELL signal by $NDX internals', 'technical SELL']",for @vnoto74 to follow:  after a SELL signal by $NDX internals [06/23] ~&gt; technical SELL $QQQ [06/25] ~&gt; DOWN,0.0,for to follow: after a SELL signal by $NDX internals [06/23] ~> technical SELL $QQQ [06/25] ~> DOWN,for to follow: after a sell signal by $NDX intern [06/23] ~> technic sell $QQQ [06/25] ~> down,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5720019375821744,0.008373122967268554,-0.156321361843471,0.05555555555555555,0.5,0.25,0.125,0.0,0.4,0.0,5.536137097152152,1.5966879952230717,7.104298121315706,1.3575261538747125,7.184148890937483,1.3862943611198906,7.184148890937483,1.3862943611198906,4,9
295,301,$X,,0.0,"[9am,3pm)",0.0,0.0,,0.14400000000000002,stocktwits,['$X +2.27%'],"$CAT +5.10%, $RIO +4.54%, $FCX +3.53%, $FXI +2.93%, $BHP +3.04%, $YHOO +2.61%, $X +2.27%, $SLW +1.68%, $HAL +1.49%, $MCP +1.56% $NFLX +1.42%",0.0,$CAT +5.10% $RIO +4.54% $FCX +3.53% $FXI +2.93% $BHP +3.04% $YHOO +2.61% $X +2.27% $SLW +1.68% $HAL +1.49% $MCP +1.56% $NFLX 42 %,$CAT +5.10% $RIO +4.54% $FCX +3.53% $FXI +2.93% $BHP +3.04% $YHOO +2.61% $X +2.27% $SLW +1.68% $HAL +1.49% $MCP +1.56% $NFLX 42 %,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23749221507162144,0.0,-0.1628261019998617,0.0,0.08695652173913043,0.0,,,0.0,0.0,,,,,,,,,26,10
296,302,$AMZN,,0.0,"[3pm,24pm)",0.0,0.0,,0.418,stocktwits,['RSI is down at 20'],"$amzn 4 period RSI is down at 20, just read Connors book on trading strategies",0.0,$amzn 4 period RSI is down at 20 just read Connors book on trading strategies,$amzn 4 period rsi is down at 20 just read connor book on trade strategi,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6005812746522737,0.037160058127465145,-0.19244342952044846,0.13333333333333333,0.7333333333333333,0.25,0.125,-0.125,0.3333333333333333,0.1111111111111111,5.5477461937926416,1.3632592422157452,7.406440997178171,1.208064361788649,7.589613999045649,1.0986122886681096,7.589613999045649,1.0986122886681098,6,9
297,303,$CF,,0.0,"[9am,3pm)",0.0,0.0,,0.315,stocktwits,[''],Published $CF estimate on Estimize: +0.71 EPS and +66.70M Revs compared to Wall Street&#39;s consensus. http://stks.co/ck6f,0.0,Published $CF estimate on Estimize: +0.71 EPS and +6.70M Revs compared to Wall Stret's consensus _url,publish $CF estim on estimize: +0.71 ep and +6.70m rev compar to wall stret' consensu _url,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46751089889973063,0.08061725832122346,-0.18178672756210645,0.1875,0.4375,-0.375,0.0,-0.25,0.0,0.3333333333333333,5.717217265720214,1.4122965875831288,7.498062974989974,1.165154596686257,7.58961399904565,1.0986122886681096,7.589613999045649,1.0986122886681096,35,9
298,304,$IFON,,0.0,"[9am,3pm)",0.0,0.0,Bullish,0.38,stocktwits,"[""Buy the dip'""]","Never told this before, but the situation is &quot;Buy the dip&quot;: $KNDI, $OPTT, $OMER, $DNDN, $MBLX, $MSTX, $IFON, $IMUC, $LF, $TGA",0.3333333333333333,Never told this before but the situation is Buy the dip: $KNDI $OPTT $OMER $DNDN $MBLX $MSTX $IFON $IMUC $LF $TGA,never told thi befor but the situat is buy the dip: $KNDI $OPTT $OMER $DNDN $MBLX $MSTX $IFON $IMUC $LF $TGA,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7289460936959384,0.007681129333610093,-0.2014393467580099,0.047619047619047616,0.42857142857142855,0.0,0.5,-0.625,0.4,0.2,4.77981997254575,1.852717611499497,6.147917657682628,2.197224577336219,6.203319637925757,2.1972245773362196,6.203319637925757,2.1972245773362196,23,38
299,305,$SOX,,0.0,"[3pm,24pm)",0.0,1.0,,0.308,stocktwits,['Equity indexes working on a positive engulfing for March'],Equity indexes working on a positive engulfing for March. $SML $RUT $IWC $SMH $SOX  Small-caps / semis with a fakeout before the b/out.,0.0,Equity indexes working on a positive engulfing for March $SML $RUT $IWC $SMH $SOX Smal-caps / semis with a fakeout before the out .,equiti index work on a posit engulf for march $SML $RUT $IWC $SMH $SOX smal-cap / semi with a fakeout befor the out .,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.3999999999999999,0.3999999999999999,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,-0.015500657393952788,0.18469310082347246,-0.16753165870873998,0.25,0.3333333333333333,0.625,0.625,0.0,0.14285714285714285,0.0,5.387160071828218,1.6250354097917603,7.0193166156181865,1.4526310219679412,7.1841488909374815,1.3862943611198906,7.184148890937482,1.3862943611198906,40,16
300,306,$BRENT,,0.0,"[3pm,24pm)",0.0,0.0,,-0.369,stocktwits,"['Oil slid to a four-year low after', '#OPEC kept its oil production unchange']","$Oil slid to a four-year low after #OPEC kept its oil production unchanged 
http://stks.co/a1IX4 $USO $WTI $Brent",0.0,$Oil slid to a four-year low after #OPEC kept its oil production unchanged _url $USO $WTI $Brent,$Oil slid to a four-year low after #opec kept it oil product unchang _url $USO $WTI $Brent,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20247733720849803,0.08061725832122346,-0.1415126980831778,0.17647058823529413,0.4117647058823529,-1.0,0.0,-0.625,0.0,0.5,5.586817319789154,1.3774432410818844,7.469454377229074,1.167927006724104,7.589613999045649,1.0986122886681098,7.589613999045649,1.0986122886681098,6,4
301,307,$NVDA,,0.0,"[9am,3pm)",0.0,0.0,,0.0,stocktwits,['sideways'],$NVDA sideways,0.0,$NVDA sideways,$NVDA sideway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06539339838073488,0.0,-0.06539339838073488,0.0,0.5,0.0,,,0.0,0.0,7.589613999045648,0.6931471805599453,,,,,,,26,3
302,308,$EL,,0.0,"[3pm,24pm)",0.0,1.0,,0.242,stocktwits,"['green, lol... make-up to cover ugliness']","&quot;@BeckyHiu: $RDEN $EL green, lol... make-up to cover ugliness #ftw http://stks.co/b0Q2Q&quot; &lt;-- RS yesterday BOOM today",0.0,$RDEN $EL green lol make-up to cover ugliness #ftw _url <-- RS yesterday BOOM today,$RDEN $EL green lol make-up to cover ugli #ftw _url <-- RS yesterday boom today,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.6000000000000001,0.6000000000000001,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,-0.17106082624039942,0.141789495536641,-0.2630267801536227,0.4,0.26666666666666666,0.0,0.125,-0.125,0.14285714285714285,0.14285714285714285,5.215338179688913,1.5902744149663477,7.463587238943841,1.0986122886681096,7.589613999045649,1.0986122886681096,7.589613999045649,1.0986122886681098,23,9
303,309,$APPL,,0.0,"[0am,9am)",0.0,0.0,,0.5589999999999999,stocktwits,"['profitable hard and software', 'product innovator']","@mccartjt $AMZN P/E 91.50 with negative P&amp;L on hardware,  $APPL P/E 14.50 profitable hard and software, product innovator.",0.16666666666666666,$AMZN P/E 91.50 with negative P&L on hardware $APPL P/E 14.50 profitable hard and software product innovator .,$AMZN p/e 91.50 with neg p&l on hardwar $APPL p/e 14.50 profit hard and softwar product innov .,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,-0.6,0.0,-0.4,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,-0.033769289322538865,0.12047609161995698,-0.07591170161234528,0.2777777777777778,0.2777777777777778,-1.375,0.25,-0.875,0.14285714285714285,0.2857142857142857,5.7859244317958325,1.5216721189281335,7.184148890937483,1.1770845950015458,7.184148890937483,1.0986122886681096,7.184148890937484,1.0986122886681096,13,12
304,310,$BAC,,0.0,"[9am,3pm)",0.0,0.0,,-0.312,stocktwits,['sold my 81 calls'],$AAPL sold my 81 calls for 3.10 from .53 cents averaged ...aapl is a saver for my $bac last week losses,0.0,$AAPL sold my 81 calls for 3.10 from .53 cents averaged pl is a saver for my $bac last week losses,$AAPL sold my 81 call for 3.10 from .53 cent averag pl is a saver for my $bac last week loss,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,-1.2126496436232799,0.024565773994879248,-0.2630267801536227,0.19047619047619047,0.6666666666666666,-1.25,0.125,-0.625,0.1111111111111111,0.4444444444444444,6.0233047028941575,1.542011230290254,7.284137847687361,1.2416466101355172,7.58961399904565,1.0986122886681096,7.58961399904565,1.0986122886681096,6,16
305,311,$AAPL,1.0,0.016666666666666666,"[3pm,24pm)",0.0,0.0,,-0.105,stocktwits,"['at resistance right here', 'sold my shares']",$AAPL at resistance right here...sold my shares...will buy back if it dips or if it goes in the 128 gap zone,0.3333333333333333,$AAPL at resistance right here old my shares il buy back if it dips or if it goes in the 128 gap zone,$AAPL at resist right here old my share il buy back if it dip or if it go in the 128 gap zone,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.19999999999999996,0.19999999999999996,0.0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,-1.316241090581968,0.11161857310912726,-0.2014393467580099,0.13043478260869565,0.8695652173913043,-0.25,0.375,-0.75,0.18181818181818182,0.09090909090909091,5.422763633213681,1.4923458069234,7.692794019118305,1.2781256448987612,7.589613999045646,1.09861228866811,7.589613999045647,1.09861228866811,6,4
